id;name;code;level;parent_id
3020026;دهستان اوجان شرقی;3020026;4;3001008
3020466;دهستان ماژین;3020466;4;3001164
3020474;دهستان نهر عنبر;3020474;4;3001168
3020413;دهستان گلاب;3020413;4;3001141
3020411;دهستان میاندشت;3020411;4;3001140
3020572;دهستان پشتکوه;3020572;4;3001217
3020590;دهستان دانش;3020590;4;3001226
3020662;دهستان دو کوهه;3020662;4;3001259
3022625;دهستان درح;3022625;4;3001984
3020670;دهستان حومه;3020670;4;3001262
3021853;دهستان آق سو;3021853;4;3001733
3021857;دهستان عرب داغ;3021857;4;3001734
3021876;دهستان گرو;3021876;4;3001742
3021907;دهستان نوشرخشکبیجار;3021907;4;3001755
3021904;دهستان حومه;3021904;4;3001754
3021930;دهستان دشتویل;3021930;4;3001764
3021941;دهستان شوئیل;3021941;4;3001768
3021943;دهستان ماچیان;3021943;4;3001769
3021936;دهستان اوشیان;3021936;4;3001767
3021947;دهستان پیرکوه;3021947;4;3001771
3020951;دهستان غرب کارون;3020951;4;3001379
3020952;دهستان جزیره مینو;3020952;4;3001380
3020961;دهستان دره کاید;3020961;4;3001384
3020962;دهستان سید ولی الدین;3020962;4;3001384
3020965;دهستان حومه شرقی;3020965;4;3001385
3020911;دهستان حسینیه;3020911;4;3001364
3020912;دهستان قیلاب;3020912;4;3001364
3022817;دهستان غیزانیه;3022817;4;3002779
3022964;دهستان مشرحات;3022964;4;3002779
3020932;دهستان سوسن شرقی;3020932;4;3001369
3020823;دهستان آبروان;3020823;4;3001328
3020815;دهستان تبادکان;3020815;4;3001326
3020831;دهستان دربقاضی;3020831;4;3001331
3020833;دهستان فضل;3020833;4;3001331
3020841;دهستان عشق آباد;3020841;4;3001334
3021006;دهستان جهانگیری شمالی;3021006;4;3001401
3021008;دهستان تمبی گلگیر;3021008;4;3001402
3022931;دهستان عنبر;3022931;4;3002758
3020999;دهستان عقیلی جنوبی;3020999;4;3001398
3021075;دهستان قهاب صرصر;3021075;4;3001428
3021084;دهستان بیارجمند;3021084;4;3001433
3021097;دهستان پشتکوه;3021097;4;3001439
3022820;دهستان کهن آباد;3022820;4;3002770
3022932;دهستان میامی;3022932;4;3002731
3021113;دهستان اسماعیل آباد;3021113;4;3001446
3020756;دهستان پائین خواف;3020756;4;3001301
3020847;دهستان رباط جز;3020847;4;3001337
3020849;دهستان طبس;3020849;4;3001337
3020764;دهستان آستانه;3020764;4;3001306
3020783;دهستان تکاب کوه میش;3020783;4;3001313
3020774;دهستان قصبه غربی;3020774;4;3001310
3020713;دهستان میان جام;3020713;4;3001281
3020722;دهستان بالاجام;3020722;4;3001285
3020539;دهستان فیلستان;3020539;4;3001201
3020588;دهستان عسگریه;3020588;4;3001224
3020644;دهستان القورات;3020644;4;3001253
3020134;دهستان دیزمارمرکزی;3020134;4;3001040
3020049;دهستان چاراویماق شرقی;3020049;4;3001015
3020047;دهستان ورقه;3020047;4;3001014
3020152;دهستان انزل شمالی;3020152;4;3001045
3020160;دهستان صومای جنوبی;3020160;4;3001048
3020005;دهستان تیمورلو;3020005;4;3001002
3020029;دهستان عباس غربی;3020029;4;3001008
3020138;دهستان کیوان;3020138;4;3001042
3020141;دهستان منجوان غربی;3020141;4;3001043
3020062;دهستان چهرگان;3020062;4;3001019
3020069;دهستان دیزجرودشرقی;3020069;4;3001022
3020099;دهستان پیغان چایی;3020099;4;3001031
3020076;دهستان قوری چای غربی;3020076;4;3001024
3020071;دهستان سراجوی شمالی;3020071;4;3001023
3020077;دهستان بناب;3020077;4;3001025
3020208;دهستان آلان;3020208;4;3001067
3020217;دهستان لکستان;3020217;4;3001069
3020225;دهستان کشاور;3020225;4;3001072
3020196;دهستان حاجیلار شمالی;3020196;4;3001062
3020257;دهستان سردابه;3020257;4;3001084
3020280;دهستان پلنگا;3020280;4;3001094
3020277;دهستان سنجبد شرقی;3020277;4;3001092
3020284;دهستان سنجبدغربی;3020284;4;3001095
3020312;دهستان میناباد;3020312;4;3001105
3020342;دهستان گاوخونی;3020342;4;3001116
3020351;دهستان زفره;3020351;4;3001120
3020358;دهستان ورپشت;3020358;4;3001123
3020371;دهستان قمبوان;3020371;4;3001129
3022994;دهستان وردشت;3022994;4;3002797
3022811;دهستان خوسف;3022811;4;3002753
3022957;دهستان خور;3022957;4;3002753
3023078;دهستان گلشن;3023078;4;3002729
3020689;دهستان بجستان;3020689;4;3001270
3020730;دهستان رقیچه;3020730;4;3001289
3020737;دهستان پیراکوه;3020737;4;3001292
3021459;دهستان فردو;3021459;4;3001586
3021460;دهستان کهک;3021460;4;3001586
3021463;دهستان بله که;3021463;4;3001589
3022944;دهستان امام;3022944;4;3002792
3021532;دهستان چهاردولی غربی;3021532;4;3001609
3021537;دهستان سورسور;3021537;4;3001611
3021540;دهستان زریوار;3021540;4;3001612
3021675;دهستان دهسرد;3021675;4;3001662
3021676;دهستان وکیل آباد;3021676;4;3001662
3021563;دهستان کرک ونارتیج;3021563;4;3001622
3021600;دهستان اسلام آباد;3021600;4;3001636
3021606;دهستان محمدآباد;3021606;4;3001636
3021626;دهستان جوزم;3021626;4;3001644
3021620;دهستان استبرق;3021620;4;3001643
3021636;دهستان گرمسار;3021636;4;3001647
3021654;دهستان تکاب;3021654;4;3001653
3021635;دهستان گنج آباد;3021635;4;3001646
3021565;دهستان اسلام آباد;3021565;4;3001623
3021568;دهستان هلیل;3021568;4;3001623
3021682;دهستان سیه بنوئیه;3021682;4;3001665
3021576;دهستان حرجند;3021576;4;3001627
3021575;دهستان راور;3021575;4;3001626
3021471;دهستان خورخوره;3021471;4;3001592
3022922;دهستان براکوه;3022922;4;3002799
3022832;دهستان مالوجه;3022832;4;3002764
3022218;دهستان حمزه لو;3022218;4;3001872
3022219;دهستان رستاق;3022219;4;3001872
3022224;دهستان خنداب;3022224;4;3001874
3022129;دهستان جنت رودبار;3022129;4;3001840
3022138;دهستان گرماب;3022138;4;3001842
3022988;دهستان رودپی غربی;3022988;4;3002806
3023070;دهستان دره شور;3023070;4;3002797
3020315;دهستان دورسونخواجه;3020315;4;3001107
3020271;دهستان اصلاندوز;3020271;4;3001090
3020292;دهستان انگوت غربی;3020292;4;3001098
3021673;دهستان نودژ;3021673;4;3001661
3021719;دهستان بان زرده;3021719;4;3001682
3020249;دهستان مرحمت آبادشمالی;3020249;4;3001081
3022255;دهستان اسفندان;3022255;4;3001885
3022287;دهستان گچین;3022287;4;3001898
3022060;دهستان قلائی;3022060;4;3001808
3022222;دهستان چهار چشمه;3022222;4;3001873
3022137;دهستان چهار دانگه;3022137;4;3001842
3022058;دهستان یوسف وند;3022058;4;3001807
3020802;دهستان بالاولایت;3020802;4;3001320
3020820;دهستان میان ولایت;3020820;4;3001326
3020836;دهستان اسحق آباد;3020836;4;3001332
3020832;دهستان ریوند;3020832;4;3001331
3020842;دهستان غزالی;3020842;4;3001334
3022857;دهستان ذیلایی;3022857;4;3002758
3021012;دهستان هندیجان شرقی;3021012;4;3001405
3022013;دهستان اشترینان;3022013;4;3001796
3022032;دهستان سپیددشت;3022032;4;3001800
3022054;دهستان سیلاخور;3022054;4;3001806
3021796;دهستان دنا;3021796;4;3001708
3021646;دهستان باغین;3021646;4;3001650
3021649;دهستان کویرات;3021649;4;3001651
3021657;دهستان کشیت;3021657;4;3001654
3021666;دهستان خرم دشت;3021666;4;3001658
3022093;دهستان دراز کلا;3022093;4;3001823
3022095;دهستان فیروز جاه;3022095;4;3001824
3022099;دهستان لاله آباد;3022099;4;3001826
3022100;دهستان بابلرود;3022100;4;3001827
3022108;دهستان میان کاله;3022108;4;3001830
3022109;دهستان شهداء;3022109;4;3001831
3022114;دهستان دوهزار;3022114;4;3001833
3022115;دهستان سه هزار;3022115;4;3001833
3022193;دهستان لنگارود شرقی;3022193;4;3001864
3022194;دهستان لنگارود غربی;3022194;4;3001864
3022151;دهستان باریک رود جنوبی;3022151;4;3001848
3022173;دهستان مهروان;3022173;4;3001856
3022175;دهستان زارم رود;3022175;4;3001857
3022338;دهستان توکهور;3022338;4;3001921
3022297;دهستان کوشکنار;3022297;4;3001903
3022294;دهستان بوچیر;3022294;4;3001902
3021835;دهستان انزان غربی;3021835;4;3001724
3021848;دهستان استرآباد;3021848;4;3001731
3021849;دهستان شیرنگ;3021849;4;3001731
3021855;دهستان کنگور;3021855;4;3001733
3020126;دهستان کندوان;3020126;4;3001038
3020127;دهستان گرمه شمالی;3020127;4;3001038
3020114;دهستان قزل اوزن;3020114;4;3001035
3020095;دهستان قرانقو;3020095;4;3001029
3020151;دهستان انزل جنوبی;3020151;4;3001045
3020157;دهستان دشت;3020157;4;3001047
3020159;دهستان برادوست;3020159;4;3001048
3020000;دهستان شهرک;3020000;4;3001000
3020010;دهستان جزیره;3020010;4;3001004
3020012;دهستان آذغان;3020012;4;3001005
3020014;دهستان بزکش;3020014;4;3001005
3020019;دهستان دودانگه;3020019;4;3001006
3020027;دهستان سهندآباد;3020027;4;3001008
3020025;دهستان مهرانرود مرکزی;3020025;4;3001007
3020040;دهستان داران;3020040;4;3001012
3020041;دهستان شجاع;3020041;4;3001012
3020136;دهستان گرمادوز غربی;3020136;4;3001041
3020058;دهستان شربیان;3020058;4;3001017
3020066;دهستان میشوجنوبی;3020066;4;3001020
3020060;دهستان گونی شرقی;3020060;4;3001018
3020100;دهستان مولان;3020100;4;3001031
3020072;دهستان سراجوی غربی;3020072;4;3001023
3020205;دهستان سکمن آباد;3020205;4;3001065
3020210;دهستان بریاجی;3020210;4;3001067
3020219;دهستان شپیران;3020219;4;3001070
3020224;دهستان چهاردولی;3020224;4;3001072
3020221;دهستان صفاخانه;3020221;4;3001071
3020262;دهستان فولادلوی جنوبی;3020262;4;3001086
3020266;دهستان گوگ تپه;3020266;4;3001087
3020305;دهستان قره سو;3020305;4;3001103
3020310;دهستان ویلکیج شمالی;3020310;4;3001104
3020343;دهستان امامزاده عبدالعزیز;3020343;4;3001117
3020336;دهستان جی;3020336;4;3001115
3020353;دهستان برخوار مرکزی;3020353;4;3001121
3020367;دهستان ماربین وسطی;3020367;4;3001127
3020272;دهستان قشلاق غربی;3020272;4;3001090
3020331;دهستان همبرات;3020331;4;3001113
3020234;دهستان ساری سو;3020234;4;3001076
3020408;دهستان گرکن شمالی;3020408;4;3001139
3020430;دهستان نورآباد;3020430;4;3001148
3020666;دهستان مود;3020666;4;3001261
3020691;دهستان سردق;3020691;4;3001271
3021430;دهستان نرجه;3021430;4;3001573
3021765;دهستان پشت دربند;3021765;4;3001697
3021784;دهستان بهمئی گرمسیری شمالی;3021784;4;3001704
3021815;دهستان بی بی حکیمه;3021815;4;3001715
3021236;دهستان علی آباد;3021236;4;3001493
3023089;دهستان رودبار شهرستان;3023089;4;3002741
3021466;دهستان کانی سور;3021466;4;3001590
3021536;دهستان امیر آباد;3021536;4;3001611
3021546;دهستان بزنجان;3021546;4;3001615
3021558;دهستان نارپ;3021558;4;3001620
3021601;دهستان جرجافک;3021601;4;3001636
3020908;دهستان آبژدان;3020908;4;3001362
3021059;دهستان قره پشتلو پائین;3021059;4;3001422
3020977;دهستان آبشار;3020977;4;3001390
3021787;دهستان سپیدار;3021787;4;3001705
3021824;دهستان سرفاریاب;3021824;4;3001719
3021823;دهستان پشته ذیلائی;3021823;4;3001719
3022449;دهستان هرابرجان;3022449;4;3001962
3022292;دهستان فین;3022292;4;3001901
3022298;دهستان جاسک;3022298;4;3001904
3022308;دهستان کوه شاه;3022308;4;3001908
3022305;دهستان آشکارا;3022305;4;3001907
3022320;دهستان رودخانه;3022320;4;3001914
3022344;دهستان کرگان;3022344;4;3001923
3022296;دهستان بهدشت;3022296;4;3001903
3022351;دهستان جلگه;3022351;4;3001927
3022356;دهستان کلیائی;3022356;4;3001928
3021839;دهستان فراغی;3021839;4;3001726
3021843;دهستان قلعه میران;3021843;4;3001728
3021856;دهستان زاوه کوه;3021856;4;3001734
3021898;دهستان شبخوس لات;3021898;4;3001752
3021899;دهستان کجید;3021899;4;3001752
3021913;دهستان سنگر;3021913;4;3001757
3021920;دهستان خوشابر;3021920;4;3001760
3021927;دهستان خورگام;3021927;4;3001763
3021981;دهستان رودبنه;3021981;4;3001784
3021883;دهستان جعفربای غربی;3021883;4;3001746
3021865;دهستان سلطانعلی;3021865;4;3001737
3020629;دهستان ناغان;3020629;4;3001245
3020633;دهستان جوانمردی;3020633;4;3001247
3020635;دهستان پشتکوه;3020635;4;3001248
3023107;دهستان چما;3023107;4;3002795
3021827;دهستان چشمه ساران;3021827;4;3001721
3022343;دهستان بندزرک;3022343;4;3001923
3022295;دهستان مهرگان;3022295;4;3001902
3021875;دهستان سرگل;3021875;4;3001742
3021914;دهستان بلسبنه;3021914;4;3001758
3021709;دهستان خانه شور;3021709;4;3001678
3021715;دهستان بازان;3021715;4;3001680
3021728;دهستان قوری قلعه;3021728;4;3001685
3021741;دهستان سطر;3021741;4;3001688
3022079;دهستان دشت سر سفلی;3022079;4;3001817
3022096;دهستان خوش رود;3022096;4;3001825
3022104;دهستان پازوار;3022104;4;3001829
3022191;دهستان کلار شرقی;3022191;4;3001863
3022157;دهستان علی آباد;3022157;4;3001850
3022167;دهستان اهلمرستاق شمالی;3022167;4;3001854
3022197;دهستان کوهدشت شرقی;3022197;4;3001866
3022172;دهستان قره طغان;3022172;4;3001856
3022125;دهستان کلاردشت غربی;3022125;4;3001838
3022123;دهستان کلارستاق غربی;3022123;4;3001837
3022162;دهستان آزادگان;3022162;4;3001852
3022396;دهستان کمازان علیا;3022396;4;3001942
3020599;دهستان میانکوه;3020599;4;3001230
3020621;دهستان بازفت بالا;3020621;4;3001242
3020770;دهستان ساق;3020770;4;3001309
3020699;دهستان جاغرق;3020699;4;3001275
3020647;دهستان شاخنات;3020647;4;3001253
3020548;دهستان تاررود;3020548;4;3001206
3020891;دهستان قاضی;3020891;4;3001354
3021147;دهستان کورین;3021147;4;3001458
3020980;دهستان حسینی;3020980;4;3001390
3021265;دهستان رستم سه;3021265;4;3001505
3021277;دهستان سرناباد;3021277;4;3001510
3021285;دهستان دراگ;3021285;4;3001513
3021366;دهستان بکش دو;3021366;4;3001546
3022917;دهستان حومه;3022917;4;3002796
3020109;دهستان لیلان جنوبی;3020109;4;3001034
3022392;دهستان تر ک غربی;3022392;4;3001941
3022395;دهستان کمازان سفلی;3022395;4;3001942
3022401;دهستان سفیدکوه;3022401;4;3001943
3022419;دهستان شور دشت;3022419;4;3001949
3022414;دهستان الوند کوه غربی;3022414;4;3001948
3022411;دهستان گنبد;3022411;4;3001948
3022468;دهستان فجر;3022468;4;3001970
3020602;دهستان چغاخور;3020602;4;3001232
3020614;دهستان جونقان;3020614;4;3001239
3022450;دهستان رستاق;3022450;4;3001963
3022293;دهستان گهره;3022293;4;3001901
3022307;دهستان احمدی;3022307;4;3001908
3022318;دهستان جغین جنوبی;3022318;4;3001913
3022313;دهستان آب نما;3022313;4;3001911
3022327;دهستان حومه;3022327;4;3001917
3022340;دهستان بندر;3022340;4;3001922
3021845;دهستان فندرسک شمالی;3021845;4;3001729
3021846;دهستان زرین گل;3021846;4;3001730
3021851;دهستان سدن رستاق شرقی;3021851;4;3001732
3021852;دهستان سدن رستاق غربی;3021852;4;3001732
3021872;دهستان گلی داغ;3021872;4;3001740
3021895;دهستان املش جنوبی;3021895;4;3001751
3021900;دهستان چهار فریضه;3021900;4;3001753
3021912;دهستان سراوان;3021912;4;3001757
3021922;دهستان دینا چال;3021922;4;3001761
3022379;دهستان سبز دشت;3022379;4;3001937
3021945;دهستان خرارود;3021945;4;3001770
3021950;دهستان ملاسرا;3021950;4;3001772
3021965;دهستان خرجگیل;3021965;4;3001778
3020462;دهستان کلان;3020462;4;3001162
3020469;دهستان اناران;3020469;4;3001166
3020382;دهستان مورچه خورت;3020382;4;3001132
3020388;دهستان منظریه;3020388;4;3001134
3020112;دهستان شیخ درآباد;3020112;4;3001035
3020129;دهستان ازومدل شمالی;3020129;4;3001039
3020007;دهستان باویل;3020007;4;3001003
3020037;دهستان تازه کند;3020037;4;3001011
3021164;دهستان پارود;3021164;4;3001466
3022859;دهستان سفیدابه;3022859;4;3002772
3021149;دهستان نصرت آباد;3021149;4;3001459
3020982;دهستان سالمی;3020982;4;3001391
3021255;دهستان هشیوار;3021255;4;3001500
3021266;دهستان خسویه;3021266;4;3001506
3021244;دهستان قشلاق;3021244;4;3001496
3022872;دهستان آبگرم;3022872;4;3002805
3021468;دهستان بوئین;3021468;4;3001591
3021515;دهستان آرندان;3021515;4;3001605
3021616;دهستان زیدآباد;3021616;4;3001641
3021629;دهستان امجز;3021629;4;3001645
3021690;دهستان فهرج;3021690;4;3001669
3021074;دهستان قهاب رستاق;3021074;4;3001428
3021095;دهستان ایوانکی;3021095;4;3001437
3020461;دهستان زرنه;3020461;4;3001162
3020477;دهستان شباب;3020477;4;3002821
3020387;دهستان کهرویه;3020387;4;3001134
3020396;دهستان گرجی;3020396;4;3001136
3022369;دهستان میان رود;3022369;4;3001933
3022382;دهستان شیرین سو;3022382;4;3001938
3022179;دهستان اوزرود;3022179;4;3001859
3022263;دهستان فرمهین;3022263;4;3001889
3022264;دهستان فشک;3022264;4;3001889
3022257;دهستان خسروبیک;3022257;4;3001886
3022266;دهستان سیری;3022266;4;3001890
3022269;دهستان فتویه;3022269;4;3001892
3022279;دهستان چارک;3022279;4;3001896
3022276;دهستان دژگان;3022276;4;3001985
3022209;دهستان مشهد میقان;3022209;4;3001868
3022214;دهستان بازرجان;3022214;4;3001871
3022118;دهستان حسن رضا;3022118;4;3001835
3022367;دهستان قلقل رود;3022367;4;3001933
3022378;دهستان راهب;3022378;4;3001937
3021617;دهستان محمودآبادسید;3021617;4;3001641
3021610;دهستان شریف آباد;3021610;4;3001638
3021618;دهستان گلستان;3021618;4;3001642
3021627;دهستان خبر;3021627;4;3001644
3021622;دهستان خاتون آباد;3021622;4;3001643
3021623;دهستان خورسند;3021623;4;3001643
3021571;دهستان مسکون;3021571;4;3001624
3021587;دهستان شریف آباد;3021587;4;3001629
3021582;دهستان رزم آوران;3021582;4;3001628
3021583;دهستان سرچشمه;3021583;4;3001628
3021485;دهستان سیس;3021485;4;3001596
3021481;دهستان ئیلاق شمالی;3021481;4;3001595
3021490;دهستان سارال;3021490;4;3001598
3021513;دهستان ذوالفقار;3021513;4;3001604
3021414;دهستان زهرای بالا;3021414;4;3001567
3021434;دهستان رامند شمالی;3021434;4;3001575
3021436;دهستان دودانگه علیا;3021436;4;3001576
3021447;دهستان کوهگیر;3021447;4;3001580
3021450;دهستان ایلات قاقازان غربی;3021450;4;3001581
3021735;دهستان آب باریک;3021735;4;3001687
3021748;دهستان دینور;3021748;4;3001690
3021752;دهستان نصر آباد;3021752;4;3001691
3021758;دهستان جلالوند;3021758;4;3001694
3021761;دهستان سنجابی;3021761;4;3001695
3021755;دهستان دورود فرامان;3021755;4;3001693
3021768;دهستان فش;3021768;4;3001698
3021779;دهستان حومه;3021779;4;3001701
3022003;دهستان پیشکوه ذلقی;3022003;4;3001793
3022947;دهستان چشمه پر;3022947;4;3002746
3022015;دهستان گودرزی;3022015;4;3001796
3022041;دهستان خاوه شمالی;3022041;4;3002825
3022076;دهستان شوراب;3022076;4;3001816
3022985;دهستان چنار;3022985;4;3002743
3021101;دهستان دامن;3021101;4;3001440
3021122;دهستان گوهر کوه;3021122;4;3001448
3021167;دهستان زردبن;3021167;4;3001467
3021994;دهستان پاچه لک غربی;3021994;4;3001790
3022001;دهستان خمه;3022001;4;3001792
3022009;دهستان دره صیدی;3022009;4;3001795
3022011;دهستان همت آباد;3022011;4;3001795
3022024;دهستان ده پیر;3022024;4;3001799
3022033;دهستان کشور;3022033;4;3001800
3022031;دهستان چم سنگر;3022031;4;3001800
3022034;دهستان گریت;3022034;4;3001800
3023099;دهستان کبگیان;3023099;4;3002743
3021798;دهستان سادات محمودی;3021798;4;3001709
3021802;دهستان دهدشت شرقی;3021802;4;3001711
3021807;دهستان طیبی سرحدی غربی;3021807;4;3001712
3021970;دهستان رود پیش;3021970;4;3001781
3021977;دهستان باز کیاگوراب;3021977;4;3001783
3021986;دهستان اطاقور;3021986;4;3001786
3021983;دهستان چاف;3021983;4;3001785
3021858;دهستان استرآباد جنوبی;3021858;4;3001735
3021860;دهستان روشن آباد;3021860;4;3001735
3020637;دهستان بارز;3020637;4;3001249
3023030;دهستان زرین;3023030;4;3002744
3021826;دهستان نظام آباد;3021826;4;3001720
3020084;دهستان ذوالبین;3020084;4;3001026
3020085;دهستان یکانات;3020085;4;3001026
3020120;دهستان کاغذکنان مرکزی;3020120;4;3001036
3021169;دهستان سرکور;3021169;4;3001468
3020750;دهستان نشتیفان;3020750;4;3001298
3020693;دهستان کنارشهر;3020693;4;3001272
3022163;دهستان توسکا چشمه;3022163;4;3001852
3022238;دهستان علیشار;3022238;4;3001878
3022235;دهستان رودشور;3022235;4;3001877
3022249;دهستان زالیان;3022249;4;3001882
3022252;دهستان هندودر;3022252;4;3001883
3022204;دهستان امیریه;3022204;4;3001868
3022206;دهستان داودآباد;3022206;4;3001868
3022223;دهستان خرمدشت;3022223;4;3001873
3022141;دهستان تنگه سلیمان;3022141;4;3001844
3022142;دهستان کلیجان رستاق علیا;3022142;4;3001844
3022133;دهستان کلیجان رستاق سفلی;3022133;4;3001841
3022134;دهستان مذکوره;3022134;4;3001841
3023021;دهستان رودپی شرقی;3023021;4;3002806
3022149;دهستان شرق وغرب شیرگاه;3022149;4;3001847
3022145;دهستان راستوپی;3022145;4;3001846
3022071;دهستان کونانی;3022071;4;3001813
3022017;دهستان جلوگیر;3022017;4;3001797
3022081;دهستان دابوی جنوبی;3022081;4;3001818
3022359;دهستان دیم کاران;3022359;4;3001930
3022360;دهستان صالح آباد;3022360;4;3001930
3022374;دهستان سرد رود علیا;3022374;4;3001935
3022423;دهستان مفتح;3022423;4;3001951
3020070;دهستان کوهستان;3020070;4;3001022
3020197;دهستان دیزج;3020197;4;3001063
3020990;دهستان شاوور;3020990;4;3001394
3020986;دهستان چنانه;3020986;4;3001393
3021001;دهستان دشت لالی;3021001;4;3001399
3021269;دهستان ایزدخواست شرقی;3021269;4;3001507
3021272;دهستان شش پیر;3021272;4;3001508
3021289;دهستان دشت ارژن;3021289;4;3001514
3021290;دهستان قره چمن;3021290;4;3001514
3021288;دهستان کفترک;3021288;4;3001513
3021305;دهستان میانده;3021305;4;3001520
3021310;دهستان خواجه ای;3021310;4;3001523
3021349;دهستان خیرگو;3021349;4;3001540
3021350;دهستان علامرودشت;3021350;4;3001540
3021344;دهستان چاه ورز;3021344;4;3002832
3021360;دهستان خفرک علیا;3021360;4;3001543
3021353;دهستان کناره;3021353;4;3001541
3021367;دهستان بکش یک;3021367;4;3001546
3021382;دهستان وراوی;3021382;4;3001552
3021385;دهستان آباده طشک;3021385;4;3001554
3021389;دهستان مشکان;3021389;4;3001555
3021227;دهستان سرپنیران;3021227;4;3001490
3021412;دهستان حصارخروان;3021412;4;3001566
3021337;دهستان فیشور;3021337;4;3001534
3021335;دهستان عماد ده;3021335;4;3001533
3021204;دهستان سورمق;3021204;4;3001480
3021206;دهستان شورآب;3021206;4;3001481
3021221;دهستان سیمکان;3021221;4;3001487
3021243;دهستان خرمی;3021243;4;3001496
3021247;دهستان سیف آباد;3021247;4;3001498
3020983;دهستان ناصری;3020983;4;3001391
3022909;دهستان خورخوره;3022909;4;3002792
3021677;دهستان امیرآباد;3021677;4;3001663
3021679;دهستان بیاض;3021679;4;3001664
3021547;دهستان فتح آباد;3021547;4;3001615
3021553;دهستان مشیز;3021553;4;3001617
3021557;دهستان گلزار;3021557;4;3001619
3021595;دهستان کوهستان;3021595;4;3001633
3021602;دهستان حتکن;3021602;4;3001636
3021615;دهستان چهارگنبد;3021615;4;3001640
3021624;دهستان مدوارات;3021624;4;3001643
3020512;دهستان خورموج;3020512;4;3001188
3020209;دهستان باسک کولسه;3020209;4;3001067
3020228;دهستان چشمه سرا;3020228;4;3001074
3020194;دهستان چورس;3020194;4;3001061
3020309;دهستان گرده;3020309;4;3001104
3020349;دهستان تودشک;3020349;4;3001120
3020649;دهستان کاهشنگ;3020649;4;3001253
3020554;دهستان وهن آباد;3020554;4;3001208
3020892;دهستان اترک;3020892;4;3001355
3020905;دهستان قلعه خواجه;3020905;4;3001360
3020514;دهستان شنبه;3020514;4;3001189
3020463;دهستان ارمو;3020463;4;3001163
3021379;دهستان اسیر;3021379;4;3001551
3021380;دهستان دشت لاله;3021380;4;3001551
3021376;دهستان مهر;3021376;4;3001549
3021390;دهستان ریزآب;3021390;4;3001556
3021403;دهستان ارد;3021403;4;3001562
3021408;دهستان بشاریات شرقی;3021408;4;3001564
3021405;دهستان زیاران;3021405;4;3001563
3021411;دهستان نصرت آباد;3021411;4;3001565
3021322;دهستان فامور;3021322;4;3001527
3021323;دهستان امامزاده محمد;3021323;4;3001528
3021317;دهستان بلیان;3021317;4;3001526
3021397;دهستان فرمشکان;3021397;4;3001559
3021341;دهستان بیرم;3021341;4;3001536
3022865;دهستان حومه;3022865;4;3002733
3023012;دهستان جون آباد;3023012;4;3002803
3021203;دهستان بیدک;3021203;4;3001480
3021207;دهستان علی آباد ملک;3021207;4;3001481
3021209;دهستان خیر;3021209;4;3001483
3021216;دهستان حسن آباد;3021216;4;3001485
3021219;دهستان سده;3021219;4;3001486
3021222;دهستان باغ صفا;3021222;4;3001488
3021239;دهستان پل به بالا;3021239;4;3001494
3021437;دهستان اقبال شرقی;3021437;4;3001577
3021438;دهستان اقبال غربی;3021438;4;3001577
3022977;دهستان معلم کلایه;3022977;4;3002763
3021464;دهستان پشت آربابا;3021464;4;3001589
3021469;دهستان ننور;3021469;4;3001591
3022910;دهستان ژاورودشرقی;3022910;4;3001988
3021523;دهستان نگل;3021523;4;3001606
3021535;دهستان شاهو;3021535;4;3001610
3021542;دهستان کوماسی;3021542;4;3001612
3022019;دهستان میانکوه غربی;3022019;4;3001797
3022362;دهستان مهاجران;3022362;4;3001931
3022368;دهستان کمال رود;3022368;4;3001933
3022059;دهستان فیروز آباد;3022059;4;3001808
3022213;دهستان معصومیه;3022213;4;3001870
3022121;دهستان لاریم;3022121;4;3001836
3021693;دهستان پشت رود;3021693;4;3001671
3022065;دهستان درب گنبد;3022065;4;3001810
3022018;دهستان ملاوی;3022018;4;3001797
3021850;دهستان چهار کوه;3021850;4;3001732
3021911;دهستان اسلام آباد;3021911;4;3001757
3021931;دهستان رحمت آباد;3021931;4;3001764
3021946;دهستان مالفجان;3021946;4;3001770
3020471;دهستان سیدناصرالدین;3020471;4;3001167
3020719;دهستان جنت آباد;3020719;4;3001284
3022850;دهستان سیاهرود;3022850;4;3002739
3020584;دهستان همدانک;3020584;4;3001222
3020856;دهستان میلانو;3020856;4;3001339
3020866;دهستان گیفان;3020866;4;3001343
3020871;دهستان طبر;3020871;4;3001346
3020882;دهستان شاه جهان;3020882;4;3001350
3021018;دهستان بنی صالح;3021018;4;3001408
3021076;دهستان حومه;3021076;4;3001429
3022967;دهستان یاتری;3022967;4;3002801
3021123;دهستان نازیل;3021123;4;3001448
3021192;دهستان دستگرد;3021192;4;3001476
3022971;دهستان سه تلون;3022971;4;3002789
3020417;دهستان قهرود;3020417;4;3001143
3020414;دهستان کوه دشت;3020414;4;3001142
3023075;دهستان قلعه نو;3023075;4;3002738
3022921;دهستان چاله طرخان;3022921;4;3002738
3020565;دهستان رودبار قصران;3020565;4;3001215
3020569;دهستان فردوس;3020569;4;3001216
3020576;دهستان قزقانچای;3020576;4;3001218
3020659;دهستان قهستان;3020659;4;3001257
3020682;دهستان کرغند;3020682;4;3001267
3020717;دهستان گل بانو;3020717;4;3001283
3020755;دهستان بستان;3020755;4;3001301
3020761;دهستان زنگلانلو;3020761;4;3001304
